image_id,file_name,block,algorithm,resolution,pck,kp_vis,kp_det,tiempo_ms
309655,000000309655.jpg,outdoor,movenet,medium,100.0,13,17,18.4
234607,000000234607.jpg,indoor,blazepose,low,100.0,16,17,70.4
122672,000000122672.jpg,outdoor,blazepose,medium,81.82,11,17,70.2
459954,000000459954.jpg,indoor,blazepose,high,100.0,6,17,70.4
91500,000000091500.jpg,indoor,blazepose,medium,100.0,15,17,71.0
497344,000000497344.jpg,indoor,blazepose,high,100.0,7,17,70.4
450303,000000450303.jpg,indoor,blazepose,high,12.5,8,17,70.3
343218,000000343218.jpg,outdoor,movenet,high,100.0,15,16,18.7
156292,000000156292.jpg,indoor,movenet,medium,93.75,16,16,18.2
240250,000000240250.jpg,indoor,blazepose,low,100.0,11,17,70.4
144003,000000144003.jpg,indoor,blazepose,medium,100.0,12,17,70.1
275058,000000275058.jpg,outdoor,movenet,medium,91.67,12,14,18.5
455624,000000455624.jpg,outdoor,blazepose,medium,0.0,12,0,9.3
524456,000000524456.jpg,indoor,movenet,medium,33.33,3,2,18.7
256775,000000256775.jpg,outdoor,blazepose,high,0.0,16,0,9.4
291634,000000291634.jpg,outdoor,blazepose,high,0.0,15,0,9.4
16598,000000016598.jpg,indoor,blazepose,high,100.0,10,17,70.4
574315,000000574315.jpg,indoor,movenet,medium,50.0,2,1,18.5
546219,000000546219.jpg,indoor,blazepose,low,0.0,9,17,71.2
344029,000000344029.jpg,outdoor,movenet,low,0.0,7,12,18.9
389684,000000389684.jpg,outdoor,blazepose,medium,0.0,14,0,9.3
482585,000000482585.jpg,outdoor,blazepose,low,0.0,11,0,9.2
142620,000000142620.jpg,indoor,movenet,low,92.31,13,13,18.5
439994,000000439994.jpg,outdoor,movenet,low,92.86,14,15,18.5
381360,000000381360.jpg,outdoor,movenet,medium,92.86,14,16,19.2
164602,000000164602.jpg,indoor,movenet,high,100.0,12,13,18.5
425702,000000425702.jpg,outdoor,blazepose,high,0.0,11,0,70.3
331604,000000331604.jpg,outdoor,movenet,high,84.62,13,15,18.5
260470,000000260470.jpg,outdoor,movenet,low,88.89,9,16,18.4
471893,000000471893.jpg,indoor,blazepose,low,100.0,14,17,70.3
325483,000000325483.jpg,indoor,blazepose,medium,100.0,14,17,70.5
327605,000000327605.jpg,outdoor,blazepose,medium,100.0,16,17,70.3
135604,000000135604.jpg,outdoor,blazepose,high,100.0,15,17,70.3
334399,000000334399.jpg,indoor,blazepose,medium,18.75,16,17,70.2
275058,000000275058.jpg,outdoor,blazepose,medium,100.0,12,17,70.2
51314,000000051314.jpg,outdoor,movenet,medium,100.0,14,15,18.6
260470,000000260470.jpg,outdoor,blazepose,high,0.0,9,0,9.2
387916,000000387916.jpg,outdoor,blazepose,low,0.0,12,0,9.3
467176,000000467176.jpg,indoor,movenet,medium,0.0,10,10,18.8
231580,000000231580.jpg,indoor,movenet,medium,85.71,14,14,18.4
301135,000000301135.jpg,outdoor,movenet,medium,6.67,15,17,18.6
116439,000000116439.jpg,outdoor,movenet,low,90.0,10,11,18.4
455597,000000455597.jpg,indoor,movenet,low,0.0,5,7,18.1
484351,000000484351.jpg,indoor,blazepose,high,0.0,15,0,9.5
159399,000000159399.jpg,outdoor,blazepose,high,54.55,11,17,70.2
180487,000000180487.jpg,indoor,movenet,low,100.0,10,13,18.8
53626,000000053626.jpg,outdoor,movenet,medium,76.47,17,13,18.1
550349,000000550349.jpg,outdoor,blazepose,low,71.43,14,17,70.5
554595,000000554595.jpg,outdoor,movenet,medium,69.23,13,10,18.4
258388,000000258388.jpg,outdoor,movenet,high,0.0,15,15,18.3
282298,000000282298.jpg,indoor,blazepose,low,0.0,15,0,9.2
15597,000000015597.jpg,outdoor,movenet,medium,80.0,15,14,18.6
213035,000000213035.jpg,indoor,blazepose,high,0.0,2,17,70.1
512985,000000512985.jpg,outdoor,blazepose,high,100.0,14,17,70.4
82085,000000082085.jpg,outdoor,blazepose,low,0.0,15,0,9.4
497599,000000497599.jpg,indoor,movenet,medium,100.0,9,12,18.8
493864,000000493864.jpg,outdoor,blazepose,low,100.0,15,17,70.4
273232,000000273232.jpg,outdoor,movenet,medium,100.0,14,17,18.5
282298,000000282298.jpg,indoor,movenet,medium,0.0,15,12,18.3
345385,000000345385.jpg,indoor,blazepose,low,100.0,8,17,70.7
151000,000000151000.jpg,indoor,movenet,medium,0.0,15,15,18.8
291791,000000291791.jpg,outdoor,movenet,medium,100.0,7,8,18.0
341828,000000341828.jpg,indoor,movenet,high,85.71,7,9,18.4
511599,000000511599.jpg,outdoor,blazepose,high,0.0,13,0,70.4
52996,000000052996.jpg,indoor,movenet,low,66.67,15,12,18.6
68628,000000068628.jpg,outdoor,movenet,low,100.0,14,17,18.4
250901,000000250901.jpg,indoor,movenet,medium,25.0,4,3,18.1
369442,000000369442.jpg,outdoor,blazepose,low,0.0,16,17,70.4
426268,000000426268.jpg,outdoor,movenet,medium,100.0,9,15,18.8
184978,000000184978.jpg,outdoor,blazepose,medium,100.0,16,17,70.4
318138,000000318138.jpg,indoor,blazepose,high,9.09,11,17,70.4
273232,000000273232.jpg,outdoor,movenet,high,100.0,14,17,18.8
30504,000000030504.jpg,outdoor,blazepose,low,100.0,12,17,70.5
9772,000000009772.jpg,indoor,movenet,low,100.0,13,17,18.8
333745,000000333745.jpg,outdoor,movenet,medium,100.0,16,17,18.4
118921,000000118921.jpg,outdoor,blazepose,low,100.0,17,17,70.1
535306,000000535306.jpg,outdoor,blazepose,high,66.67,3,17,70.3
23359,000000023359.jpg,outdoor,movenet,medium,94.12,17,16,18.5
128699,000000128699.jpg,outdoor,movenet,high,100.0,12,16,18.4
495732,000000495732.jpg,indoor,blazepose,high,81.25,16,17,70.3
182611,000000182611.jpg,indoor,movenet,medium,81.82,11,11,18.5
515077,000000515077.jpg,indoor,movenet,low,0.0,4,10,18.1
376093,000000376093.jpg,indoor,blazepose,low,0.0,13,17,70.3
68628,000000068628.jpg,outdoor,blazepose,low,100.0,14,17,70.3
227491,000000227491.jpg,outdoor,movenet,medium,100.0,17,17,18.5
473869,000000473869.jpg,indoor,movenet,medium,91.67,12,12,18.2
9772,000000009772.jpg,indoor,movenet,medium,100.0,13,17,18.4
154644,000000154644.jpg,indoor,blazepose,low,100.0,9,17,70.4
213033,000000213033.jpg,outdoor,blazepose,medium,100.0,13,17,70.5
119365,000000119365.jpg,indoor,blazepose,low,80.0,5,17,70.3
15956,000000015956.jpg,indoor,movenet,medium,100.0,13,16,18.5
459954,000000459954.jpg,indoor,movenet,medium,50.0,6,7,18.3
437205,000000437205.jpg,indoor,movenet,medium,88.89,9,9,18.4
451155,000000451155.jpg,indoor,blazepose,medium,0.0,7,0,9.5
311180,000000311180.jpg,indoor,blazepose,low,0.0,1,0,10.6
117425,000000117425.jpg,indoor,blazepose,high,100.0,11,17,70.5
297084,000000297084.jpg,indoor,blazepose,high,100.0,8,17,70.5
378284,000000378284.jpg,indoor,movenet,low,75.0,4,3,18.8
256192,000000256192.jpg,outdoor,blazepose,high,0.0,13,0,9.4
414385,000000414385.jpg,outdoor,movenet,low,100.0,16,17,18.8
511599,000000511599.jpg,outdoor,blazepose,low,0.0,13,0,9.4
289222,000000289222.jpg,outdoor,blazepose,medium,100.0,5,17,70.3
396200,000000396200.jpg,outdoor,movenet,low,0.0,16,17,18.4
581317,000000581317.jpg,indoor,movenet,medium,100.0,11,12,17.9
221291,000000221291.jpg,outdoor,movenet,high,100.0,12,13,18.4
256775,000000256775.jpg,outdoor,blazepose,medium,0.0,16,17,70.2
317999,000000317999.jpg,indoor,movenet,low,100.0,5,12,18.8
326970,000000326970.jpg,indoor,movenet,high,100.0,15,16,18.1
6460,000000006460.jpg,outdoor,movenet,low,92.86,14,16,18.6
574315,000000574315.jpg,indoor,movenet,high,50.0,2,1,18.9
348881,000000348881.jpg,outdoor,movenet,high,100.0,13,17,18.2
255483,000000255483.jpg,indoor,movenet,low,0.0,3,1,18.2
23359,000000023359.jpg,outdoor,blazepose,low,100.0,17,17,70.0
432553,000000432553.jpg,outdoor,blazepose,high,100.0,3,17,70.6
466125,000000466125.jpg,indoor,blazepose,low,100.0,13,17,70.7
251824,000000251824.jpg,indoor,blazepose,medium,100.0,2,17,70.2
84270,000000084270.jpg,indoor,movenet,high,76.92,13,11,18.8
110042,000000110042.jpg,indoor,blazepose,high,0.0,10,0,9.2
508101,000000508101.jpg,outdoor,blazepose,low,0.0,13,0,9.2
156292,000000156292.jpg,indoor,movenet,high,93.75,16,16,18.9
397354,000000397354.jpg,indoor,blazepose,low,100.0,11,17,70.5
286422,000000286422.jpg,outdoor,blazepose,high,0.0,13,0,9.2
455301,000000455301.jpg,indoor,movenet,low,100.0,10,11,18.8
9772,000000009772.jpg,indoor,blazepose,high,0.0,13,0,9.3
41990,000000041990.jpg,outdoor,blazepose,low,0.0,17,17,70.4
150417,000000150417.jpg,indoor,movenet,medium,100.0,11,13,18.5
484351,000000484351.jpg,indoor,movenet,low,0.0,15,11,18.4
402615,000000402615.jpg,outdoor,movenet,low,100.0,13,17,18.1
332570,000000332570.jpg,indoor,blazepose,low,0.0,1,0,9.3
425702,000000425702.jpg,outdoor,movenet,medium,63.64,11,17,18.3
255483,000000255483.jpg,indoor,blazepose,medium,0.0,3,0,9.4
500257,000000500257.jpg,indoor,blazepose,low,0.0,13,17,70.2
214720,000000214720.jpg,indoor,blazepose,high,100.0,11,17,70.4
261318,000000261318.jpg,indoor,blazepose,medium,100.0,13,17,70.3
7088,000000007088.jpg,outdoor,blazepose,low,100.0,17,17,70.1
122962,000000122962.jpg,indoor,blazepose,low,0.0,16,0,9.4
150417,000000150417.jpg,indoor,movenet,high,100.0,11,13,18.5
500270,000000500270.jpg,outdoor,movenet,high,58.33,12,10,18.5
355257,000000355257.jpg,indoor,movenet,high,80.0,10,12,18.4
147729,000000147729.jpg,indoor,movenet,low,60.0,5,4,18.8
282298,000000282298.jpg,indoor,blazepose,high,0.0,15,0,9.3
376322,000000376322.jpg,indoor,blazepose,high,0.0,7,0,9.3
119365,000000119365.jpg,indoor,movenet,high,20.0,5,3,18.6
284764,000000284764.jpg,indoor,blazepose,low,100.0,8,17,70.4
466125,000000466125.jpg,indoor,blazepose,high,100.0,13,17,70.6
563882,000000563882.jpg,indoor,movenet,low,20.0,5,3,18.5
243867,000000243867.jpg,outdoor,movenet,medium,0.0,4,0,18.5
515077,000000515077.jpg,indoor,blazepose,medium,0.0,4,0,9.2
255483,000000255483.jpg,indoor,movenet,medium,0.0,3,2,18.5
432085,000000432085.jpg,indoor,movenet,high,80.0,5,6,18.7
121242,000000121242.jpg,outdoor,movenet,medium,100.0,15,17,18.5
39785,000000039785.jpg,outdoor,blazepose,high,100.0,16,17,70.3
2261,000000002261.jpg,outdoor,movenet,low,83.33,6,14,18.6
432553,000000432553.jpg,outdoor,movenet,low,66.67,3,3,18.3
80932,000000080932.jpg,indoor,movenet,high,18.18,11,12,18.6
387916,000000387916.jpg,outdoor,blazepose,high,0.0,12,0,9.3
240250,000000240250.jpg,indoor,movenet,high,100.0,11,13,19.0
51314,000000051314.jpg,outdoor,blazepose,low,100.0,14,17,70.8
568584,000000568584.jpg,indoor,blazepose,high,100.0,12,17,70.3
122672,000000122672.jpg,outdoor,blazepose,high,90.91,11,17,70.3
529148,000000529148.jpg,indoor,movenet,low,18.18,11,4,18.4
419408,000000419408.jpg,outdoor,movenet,medium,0.0,15,14,18.4
448076,000000448076.jpg,indoor,blazepose,medium,100.0,16,17,70.2
411754,000000411754.jpg,indoor,blazepose,low,0.0,12,17,70.5
140987,000000140987.jpg,indoor,movenet,medium,100.0,6,9,18.6
82715,000000082715.jpg,outdoor,blazepose,medium,0.0,16,0,70.1
240250,000000240250.jpg,indoor,movenet,medium,100.0,11,13,18.7
287347,000000287347.jpg,indoor,blazepose,medium,100.0,11,17,70.5
470779,000000470779.jpg,outdoor,blazepose,medium,0.0,16,0,9.2
537506,000000537506.jpg,outdoor,movenet,low,100.0,10,16,18.7
332570,000000332570.jpg,indoor,blazepose,high,0.0,1,0,9.3
563882,000000563882.jpg,indoor,movenet,high,40.0,5,3,18.8
451155,000000451155.jpg,indoor,blazepose,low,0.0,7,0,9.3
122672,000000122672.jpg,outdoor,blazepose,low,81.82,11,17,70.1
122962,000000122962.jpg,indoor,movenet,medium,56.25,16,11,18.8
467176,000000467176.jpg,indoor,movenet,low,0.0,10,11,19.7
164602,000000164602.jpg,indoor,movenet,medium,100.0,12,13,18.8
581062,000000581062.jpg,outdoor,movenet,medium,100.0,14,17,18.3
425221,000000425221.jpg,outdoor,movenet,medium,87.5,8,12,18.4
234607,000000234607.jpg,indoor,movenet,high,62.5,16,16,18.2
302452,000000302452.jpg,indoor,blazepose,high,0.0,8,0,70.5
369442,000000369442.jpg,outdoor,blazepose,medium,0.0,16,0,9.3
329219,000000329219.jpg,indoor,movenet,medium,91.67,12,16,18.4
331604,000000331604.jpg,outdoor,movenet,low,84.62,13,15,18.4
61747,000000061747.jpg,outdoor,movenet,low,100.0,15,17,18.2
301135,000000301135.jpg,outdoor,blazepose,high,60.0,15,17,70.3
15956,000000015956.jpg,indoor,movenet,high,100.0,13,16,19.0
466125,000000466125.jpg,indoor,movenet,low,100.0,13,13,18.3
193926,000000193926.jpg,outdoor,blazepose,medium,0.0,2,17,70.3
273232,000000273232.jpg,outdoor,movenet,low,100.0,14,17,18.5
471893,000000471893.jpg,indoor,movenet,low,100.0,14,15,18.6
259640,000000259640.jpg,outdoor,movenet,medium,0.0,12,11,18.4
568584,000000568584.jpg,indoor,movenet,medium,8.33,12,11,18.3
574315,000000574315.jpg,indoor,blazepose,low,0.0,2,0,9.5
234607,000000234607.jpg,indoor,blazepose,medium,100.0,16,17,70.6
311180,000000311180.jpg,indoor,movenet,high,0.0,1,2,18.7
381971,000000381971.jpg,outdoor,movenet,low,0.0,8,17,18.2
297084,000000297084.jpg,indoor,movenet,high,100.0,8,12,18.9
209530,000000209530.jpg,indoor,blazepose,low,100.0,10,17,70.4
13729,000000013729.jpg,indoor,movenet,medium,100.0,16,16,18.6
497599,000000497599.jpg,indoor,blazepose,high,0.0,9,0,9.4
488592,000000488592.jpg,outdoor,blazepose,low,0.0,9,0,9.2
222118,000000222118.jpg,indoor,blazepose,high,100.0,12,17,70.2
376093,000000376093.jpg,indoor,movenet,medium,61.54,13,13,18.5
327605,000000327605.jpg,outdoor,movenet,medium,100.0,16,17,18.3
209530,000000209530.jpg,indoor,movenet,low,80.0,10,10,18.4
313034,000000313034.jpg,indoor,blazepose,high,100.0,7,17,70.6
416451,000000416451.jpg,indoor,blazepose,high,100.0,12,17,70.7
369442,000000369442.jpg,outdoor,movenet,medium,0.0,16,17,18.5
445834,000000445834.jpg,outdoor,movenet,high,92.86,14,15,18.7
454067,000000454067.jpg,indoor,blazepose,low,100.0,9,17,70.5
336209,000000336209.jpg,outdoor,movenet,high,92.86,14,16,18.6
405195,000000405195.jpg,indoor,movenet,low,33.33,3,1,18.4
364126,000000364126.jpg,outdoor,blazepose,high,100.0,15,17,70.3
83540,000000083540.jpg,outdoor,blazepose,low,0.0,16,0,9.5
491090,000000491090.jpg,outdoor,movenet,medium,100.0,14,15,18.5
568584,000000568584.jpg,indoor,movenet,low,0.0,12,4,18.2
117425,000000117425.jpg,indoor,movenet,high,100.0,11,13,18.6
524456,000000524456.jpg,indoor,blazepose,low,0.0,3,0,9.2
7088,000000007088.jpg,outdoor,blazepose,medium,100.0,17,17,70.5
6771,000000006771.jpg,indoor,blazepose,medium,100.0,11,17,70.5
403584,000000403584.jpg,outdoor,movenet,low,80.0,10,14,18.5
398237,000000398237.jpg,outdoor,blazepose,high,100.0,15,17,70.2
344029,000000344029.jpg,outdoor,blazepose,medium,0.0,7,17,70.4
489611,000000489611.jpg,indoor,movenet,high,80.0,10,8,18.7
447611,000000447611.jpg,indoor,movenet,high,0.0,1,0,18.4
476258,000000476258.jpg,outdoor,blazepose,high,100.0,16,17,70.2
